estacion,anio,mes,comunidad,orientacion,altitud_base_m,altitud_cima_m,desnivel_m,umbria,dias_abierta,dias_totales,pct_dias_abierta,km_abiertos_med,pct_remontes_med,pct_pistas_med,pct_km_med,espesor_max_med,espesor_min_med,dias_nieve_polvo,dias_nieve_dura,dias_nieve_artificial,dias_nieve_pisada,dias_nieve_primavera,dias_finde,dias_festivo,dias_semana_navidad,dias_semana_santa,dias_temporada_esqui,temp_max_med,temp_min_med,temp_media_med,precipitacion_total,nieve_total_cm,viento_max_med,zona_hotelera,ocupacion_general_pct,ocupacion_finde_pct
Astún,2020,3,Aragón,N,1700,2300,600,1,13,31,0.41935483870967744,30.346153846153847,0.7794871794871795,0.626733921815889,0.6069230769230769,156.53846153846155,76.53846153846153,8,3,0,0,3,9,0,0,0,31,7.67741935483871,0.2806451612903226,4.048387096774194,219.1,64.12,14.790322580645162,Jaca,48.47,46.36
Astún,2020,4,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,8,3,0,2,30,10.596666666666666,3.94,7.1866666666666665,144.9,1.54,13.04,Jaca,0.0,0.0
Astún,2020,5,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,10,2,0,0,31,16.322580645161292,7.867741935483871,12.251612903225807,171.0,0.0,12.63225806451613,Jaca,,
Astún,2020,6,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,16.163333333333334,8.386666666666667,12.373333333333333,98.1,0.0,12.486666666666668,Jaca,,
Astún,2020,7,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,23.154838709677417,13.396774193548387,18.490322580645163,34.2,0.0,13.132258064516128,Jaca,35.97,48.75
Astún,2020,8,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,0,22.725806451612904,13.167741935483871,17.870967741935484,60.7,0.0,14.374193548387096,Jaca,48.8,59.02
Astún,2020,9,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,18.223333333333336,9.206666666666667,13.516666666666667,141.9,6.09,14.366666666666667,Jaca,23.2,33.82
Astún,2020,10,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,31,9.751612903225807,3.5161290322580645,6.877419354838709,213.0,29.12,14.225806451612904,Jaca,20.92,26.07
Astún,2020,11,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,30,10.303333333333335,3.61,7.196666666666667,56.0,0.14,12.576666666666666,Jaca,,
Astún,2020,12,Aragón,N,1700,2300,600,1,8,31,0.25806451612903225,21.0,0.23333333333333328,0.3565573770491803,0.42,78.125,40.625,6,3,0,0,0,8,4,2,0,31,2.896774193548387,-2.1451612903225805,0.4838709677419355,239.4,128.24,13.941935483870967,Jaca,,
Astún,2021,1,Aragón,N,1700,2300,600,1,31,31,1.0,22.5,0.25161290322580643,0.4394500264410365,0.44999999999999996,110.0,80.0,27,12,0,0,0,10,2,2,0,31,1.8258064516129033,-4.029032258064516,-1.2774193548387098,159.2,84.35,15.338709677419354,Jaca,,
Astún,2021,2,Aragón,N,1700,2300,600,1,28,28,1.0,22.696428571428573,0.33095238095238094,0.4596018735362998,0.4539285714285714,97.67857142857143,67.67857142857143,6,8,0,0,18,8,1,0,0,28,6.428571428571429,0.8535714285714285,3.4285714285714284,123.0,38.5,14.157142857142857,Jaca,,
Astún,2021,3,Aragón,N,1700,2300,600,1,31,31,1.0,26.419354838709676,0.45806451612903226,0.5230037017451084,0.5283870967741935,90.3225806451613,60.32258064516129,7,7,0,0,24,8,0,0,0,31,6.687096774193549,-0.7903225806451613,3.0354838709677416,17.6,7.140000000000001,14.458064516129031,Jaca,,
Astún,2021,4,Aragón,N,1700,2300,600,1,4,30,0.13333333333333333,28.625,0.6666666666666667,0.5327868852459017,0.5725,77.5,43.75,0,0,0,0,4,8,3,0,2,30,9.389999999999999,1.3966666666666667,5.2733333333333325,108.9,6.510000000000001,14.37,Jaca,25.21,36.92
Astún,2021,5,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,10,2,0,0,31,12.374193548387098,4.325806451612903,8.525806451612903,120.8,3.22,13.932258064516128,Jaca,,
Astún,2021,6,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,17.933333333333334,9.586666666666668,14.023333333333333,137.1,0.0,12.716666666666667,Jaca,38.51,60.54
Astún,2021,7,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,21.067741935483873,11.3,16.412903225806453,59.1,0.0,13.899999999999999,Jaca,61.79,70.78
Astún,2021,8,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,22.73225806451613,12.17741935483871,17.274193548387096,47.2,0.0,13.574193548387097,Jaca,79.17,80.39
Astún,2021,9,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,17.346666666666668,9.78,13.44,133.4,0.0,12.07,Jaca,56.68,66.84
Astún,2021,10,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,31,13.641935483870967,5.090322580645162,9.419354838709678,76.3,0.0,11.667741935483871,Jaca,51.8,59.07
Astún,2021,11,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,5.873333333333333,-0.6133333333333334,2.5866666666666664,115.2,62.790000000000006,16.513333333333332,Jaca,,
Astún,2021,12,Aragón,N,1700,2300,600,1,28,31,0.9032258064516129,32.19642857142857,0.7523809523809524,0.6510538641686183,0.6439285714285715,182.74193548387098,85.16129032258064,21,15,0,0,0,8,4,2,0,31,6.9,0.4645161290322581,4.067741935483871,261.3,126.7,13.290322580645162,Jaca,43.82,38.61
Astún,2022,1,Aragón,N,1700,2300,600,1,30,31,0.967741935483871,34.9,0.9466666666666667,0.7038251366120218,0.6980000000000001,186.93548387096774,86.93548387096774,25,28,0,0,0,10,2,2,0,31,5.95483870967742,-2.032258064516129,2.729032258064516,103.9,34.72,12.170967741935485,Jaca,52.26,71.33
Astún,2022,2,Aragón,N,1700,2300,600,1,28,28,1.0,37.089285714285715,0.9666666666666667,0.7564402810304449,0.7417857142857143,197.67857142857142,97.67857142857143,9,24,0,0,0,8,1,0,0,28,7.121428571428572,-0.010714285714285716,3.542857142857143,25.2,8.61,13.646428571428572,Jaca,64.38,77.99
Astún,2022,3,Aragón,N,1700,2300,600,1,31,31,1.0,37.53225806451613,0.9655913978494624,0.775251189846642,0.7506451612903225,234.19354838709677,108.38709677419355,10,9,0,0,9,8,0,0,0,31,5.848387096774194,-0.03870967741935488,2.8096774193548386,102.3,45.01,14.90967741935484,Jaca,45.02,54.38
Astún,2022,4,Aragón,N,1700,2300,600,1,16,30,0.5333333333333333,36.09375,0.9374999999999999,0.7366803278688525,0.721875,223.52941176470588,90.29411764705883,4,4,0,0,11,9,3,0,2,30,9.24,0.5133333333333334,4.876666666666667,140.5,47.81,16.273333333333333,Jaca,50.11,46.72
Astún,2022,5,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,9,2,0,0,31,17.64516129032258,7.945161290322581,12.874193548387098,50.5,0.49,14.812903225806451,Jaca,41.31,47.1
Astún,2022,6,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,21.740000000000002,12.26,16.986666666666668,132.4,0.0,15.323333333333332,Jaca,50.69,60.58
Astún,2022,7,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,25.980645161290322,14.90967741935484,20.70967741935484,15.899999999999999,0.0,13.567741935483872,Jaca,60.29,65.28
Astún,2022,8,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,24.87741935483871,14.470967741935485,19.55483870967742,38.2,0.0,13.83548387096774,Jaca,71.17,78.12
Astún,2022,9,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,18.28666666666667,9.626666666666667,13.766666666666667,68.5,0.07,14.443333333333333,Jaca,56.62,69.38
Astún,2022,10,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,31,16.425806451612903,8.83548387096774,12.474193548387097,165.7,0.0,13.670967741935485,Jaca,,
Astún,2022,11,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,8.476666666666667,2.6166666666666667,5.6466666666666665,177.5,31.5,14.686666666666666,Jaca,,
Astún,2022,12,Aragón,N,1700,2300,600,1,28,31,0.9032258064516129,23.214285714285715,0.5952380952380951,0.4110070257611241,0.4642857142857143,40.0,20.0,12,11,0,0,0,9,4,2,0,31,6.32258064516129,0.6903225806451613,3.616129032258064,138.6,15.33,10.848387096774195,Jaca,39.96,34.12
Astún,2023,1,Aragón,N,1700,2300,600,1,31,31,1.0,25.532258064516128,0.6795698924731183,0.49233209941829714,0.5106451612903226,102.58064516129032,71.29032258064517,22,11,0,0,0,9,2,2,0,31,3.1806451612903226,-4.064516129032258,-0.38064516129032255,169.4,92.82000000000001,16.258064516129032,Jaca,52.71,54.33
Astún,2023,2,Aragón,N,1700,2300,600,1,28,28,1.0,38.55357142857143,0.9666666666666667,0.8161592505854801,0.7710714285714285,187.14285714285714,108.21428571428571,26,21,0,0,0,8,1,0,0,28,6.096428571428571,-2.475,2.0321428571428575,59.60000000000001,38.36,12.132142857142856,Jaca,69.7,81.46
Astún,2023,3,Aragón,N,1700,2300,600,1,31,31,1.0,28.483870967741936,0.8236559139784946,0.5716552088841882,0.5696774193548387,171.4516129032258,52.903225806451616,7,5,0,0,15,8,0,0,0,31,9.725806451612904,1.4806451612903226,5.732258064516128,68.6,7.35,14.23225806451613,Jaca,52.84,60.25
Astún,2023,4,Aragón,N,1700,2300,600,1,9,30,0.3,20.88888888888889,0.6148148148148148,0.3934426229508196,0.41777777777777775,137.77777777777777,35.55555555555556,2,6,0,0,7,10,3,0,2,30,12.139999999999999,2.99,7.713333333333334,85.1,16.31,16.24,Jaca,46.02,58.86
Astún,2023,5,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,14.225806451612904,5.148387096774194,9.577419354838709,87.3,0.77,15.680645161290323,Jaca,38.18,47.26
Astún,2023,6,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,18.903333333333332,10.613333333333333,14.966666666666667,169.1,0.0,11.92,Jaca,51.93,53.89
Astún,2023,7,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,22.203225806451613,12.770967741935483,17.664516129032258,44.8,0.0,13.916129032258064,Jaca,55.24,58.48
Astún,2023,8,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,23.4741935483871,13.429032258064517,18.59032258064516,32.2,0.0,16.16774193548387,Jaca,67.58,74.49
Astún,2023,9,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,19.540000000000003,11.163333333333332,15.323333333333332,83.8,0.0,13.786666666666667,Jaca,51.93,57.74
Astún,2023,10,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,31,15.183870967741935,8.351612903225806,12.093548387096773,320.5,0.0,13.287096774193548,Jaca,48.88,62.59
Astún,2023,11,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,8.533333333333333,2.2333333333333334,5.413333333333333,253.4,24.85,14.99,Jaca,,
Astún,2023,12,Aragón,N,1700,2300,600,1,15,31,0.4838709677419355,22.566666666666666,0.5466666666666666,0.4120218579234972,0.44686468646864685,37.1875,27.1875,0,14,0,0,0,10,4,2,0,31,7.232258064516129,0.23870967741935487,3.8258064516129036,111.8,34.23,13.345161290322581,Jaca,32.67,34.16
Astún,2024,1,Aragón,N,1700,2300,600,1,30,31,0.967741935483871,23.883333333333333,0.6422222222222221,0.43661202185792347,0.47293729372937293,85.16666666666667,45.833333333333336,15,20,0,0,8,8,2,2,0,31,7.16774193548387,-0.25483870967741934,3.670967741935484,91.8,13.86,11.393548387096773,Jaca,52.42,44.06
Astún,2024,2,Aragón,N,1700,2300,600,1,29,29,1.0,24.913793103448278,0.6275862068965516,0.4861503674392312,0.49334243769204505,62.41379310344828,42.06896551724138,15,14,0,0,13,8,1,0,0,29,7.558620689655172,-0.34137931034482755,3.6724137931034484,209.0,102.97,15.762068965517242,Jaca,57.5,59.45
Astún,2024,3,Aragón,N,1700,2300,600,1,29,31,0.9354838709677419,35.86206896551724,0.9172413793103448,0.7275296777840587,0.7101399795151929,203.8709677419355,129.3548387096774,19,8,0,0,12,10,2,0,2,31,6.506451612903225,-1.364516129032258,2.9838709677419355,307.5,165.62,14.648387096774194,Jaca,57.23,57.15
Astún,2024,4,Aragón,N,1700,2300,600,1,7,30,0.23333333333333334,29.714285714285715,0.9047619047619048,0.5971896955503512,0.5884016973125884,179.28571428571428,79.28571428571429,2,1,0,0,5,8,1,0,0,30,10.229999999999999,1.4733333333333332,5.9399999999999995,99.8,23.87,15.69,Jaca,38.04,41.05
Astún,2024,5,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,12.845161290322581,4.080645161290323,8.561290322580644,108.3,4.550000000000001,13.548387096774194,Jaca,43.36,53.12
Astún,2024,6,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,18.456666666666667,9.22,13.996666666666666,68.7,0.0,14.273333333333333,Jaca,54.17,61.17
Astún,2024,7,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,23.76451612903226,13.287096774193548,18.580645161290324,52.3,0.0,15.009677419354839,Jaca,59.7,70.67
Astún,2024,8,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,24.60322580645161,13.958064516129031,19.258064516129032,86.9,0.0,14.196774193548388,Jaca,74.9,74.9
Astún,2024,9,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,14.936666666666667,7.0233333333333325,10.846666666666666,151.6,0.07,14.636666666666667,Jaca,57.86,64.58
Astún,2024,10,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,31,12.90967741935484,6.412903225806452,9.725806451612904,277.90000000000003,1.61,14.193548387096774,Jaca,42.07,55.19
Astún,2024,11,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,30,10.296666666666665,3.246666666666667,6.463333333333334,59.2,2.8000000000000003,12.633333333333333,Jaca,33.98,55.2
Astún,2024,12,Aragón,N,1700,2300,600,1,18,31,0.5806451612903226,22.055555555555557,0.5888888888888889,0.46704331450094166,0.4367436743674367,100.78947368421052,52.89473684210526,17,6,0,0,0,9,4,2,0,31,4.967741935483871,-1.167741935483871,1.964516129032258,118.0,65.8,14.338709677419354,Jaca,32.81,47.12
Astún,2025,1,Aragón,N,1700,2300,600,1,29,31,0.9354838709677419,21.810344827586206,0.6183908045977011,0.4921098772647574,0.4318880163878457,91.20689655172414,42.06896551724138,17,18,0,0,0,8,2,2,0,31,4.693548387096774,-1.6387096774193548,1.4709677419354839,156.7,42.63,14.12258064516129,Jaca,46.14,55.05
Astún,2025,2,Aragón,N,1700,2300,600,1,28,28,1.0,35.125,0.8404761904761904,0.6997578692493948,0.6955445544554456,114.28571428571429,59.285714285714285,14,20,0,0,10,8,1,0,0,28,6.925,-1.6892857142857143,2.6107142857142853,64.0,27.580000000000002,11.453571428571427,Jaca,64.79,75.39
Astún,2025,3,Aragón,N,1700,2300,600,1,30,31,0.967741935483871,28.55,0.7755555555555556,0.5983050847457627,0.5653465346534653,102.58064516129032,62.58064516129032,18,17,0,0,10,10,0,0,0,31,6.338709677419355,-0.5645161290322581,2.512903225806452,152.8,43.05,18.38064516129032,Jaca,41.99,44.1
Astún,2025,4,Aragón,N,1700,2300,600,1,11,30,0.36666666666666664,24.09090909090909,0.4727272727272727,0.5546995377503852,0.477047704770477,91.81818181818181,47.27272727272727,0,8,0,0,11,8,3,0,2,30,11.636666666666665,3.0833333333333335,7.11,149.2,30.8,14.6,Jaca,40.78,50.2
Astún,2025,5,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,9,2,0,0,31,14.651612903225805,5.138709677419355,9.90967741935484,105.19999999999999,3.5,14.73225806451613,Jaca,48.28,64.96
Astún,2025,6,Aragón,N,1700,2300,600,1,0,30,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,23.44,13.16,18.34,98.5,0.0,13.879999999999999,Jaca,53.98,64.96
Astún,2025,7,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,22.583870967741937,12.174193548387096,17.241935483870968,76.60000000000001,0.0,13.9,Jaca,63.38,73.49
Astún,2025,8,Aragón,N,1700,2300,600,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,0,24.916129032258063,14.438709677419356,19.45483870967742,50.699999999999996,0.0,14.016129032258064,Jaca,70.63,71.07
Astún,2025,9,Aragón,N,1700,2300,600,1,0,8,0.0,,,,,,,0,0,0,0,0,2,0,0,0,0,19.45,9.4125,14.2875,16.5,0.0,14.0,Jaca,56.7,67.88
Baqueira Beret,2018,1,Cataluña,N,1500,2610,1110,1,29,29,1.0,124.13793103448276,0.8443349753694582,0.7963875205254516,0.8166969147005445,177.93103448275863,120.86206896551724,19,5,0,0,5,7,1,1,0,29,,,,0.0,0.0,,Vielha e Mijaran,46.54,50.29
Baqueira Beret,2018,2,Cataluña,N,1500,2610,1110,1,26,26,1.0,112.07692307692308,0.8120879120879121,0.7205128205128205,0.7373481781376519,219.23076923076923,140.76923076923077,21,3,0,0,3,7,1,0,0,26,,,,0.0,0.0,,Vielha e Mijaran,58.89,73.78
Baqueira Beret,2018,3,Cataluña,N,1500,2610,1110,1,29,29,1.0,131.79310344827587,0.8926108374384236,0.8400656814449917,0.867059891107078,263.7931034482759,183.79310344827587,23,10,0,0,7,8,1,0,1,29,,,,0.0,0.0,,Vielha e Mijaran,49.66,63.61
Baqueira Beret,2018,4,Cataluña,N,1500,2610,1110,1,8,29,0.27586206896551724,121.0,0.8607142857142858,0.7642857142857143,0.7960526315789473,300.0,220.0,1,4,0,0,4,8,1,0,0,29,,,,0.0,0.0,,Vielha e Mijaran,20.79,22.91
Baqueira Beret,2018,5,Cataluña,N,1500,2610,1110,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,,,,0.0,0.0,,Vielha e Mijaran,,
Baqueira Beret,2018,6,Cataluña,N,1500,2610,1110,1,0,30,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,Vielha e Mijaran,28.11,37.13
Baqueira Beret,2018,7,Cataluña,N,1500,2610,1110,1,0,31,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,Vielha e Mijaran,44.63,54.48
Baqueira Beret,2018,8,Cataluña,N,1500,2610,1110,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,Vielha e Mijaran,67.03,71.71
Baqueira Beret,2018,9,Cataluña,N,1500,2610,1110,1,0,30,0.0,,,,,,,0,0,0,0,0,10,1,0,0,0,,,,0.0,0.0,,Vielha e Mijaran,42.22,44.11
Baqueira Beret,2018,10,Cataluña,N,1500,2610,1110,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,31,,,,0.0,0.0,,Vielha e Mijaran,30.0,53.17
Baqueira Beret,2018,11,Cataluña,N,1500,2610,1110,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,,,,0.0,0.0,,Vielha e Mijaran,23.24,37.44
Baqueira Beret,2018,12,Cataluña,N,1500,2610,1110,1,31,31,1.0,59.03225806451613,0.5340501792114696,0.34691567628749287,0.36955213512280033,39.193548387096776,17.903225806451612,9,17,0,0,0,10,4,2,0,31,,,,0.0,0.0,,Vielha e Mijaran,44.3,52.32
Baqueira Beret,2019,1,Cataluña,N,1500,2610,1110,1,31,31,1.0,92.6774193548387,0.807347670250896,0.5540464063384267,0.5801766580370521,91.45161290322581,61.45161290322581,23,8,0,0,0,8,2,2,0,31,,,,0.0,0.0,,Vielha e Mijaran,38.58,44.45
Baqueira Beret,2019,2,Cataluña,N,1500,2610,1110,1,27,27,1.0,142.96296296296296,0.9207818930041152,0.8700454840805718,0.8949728493987915,239.44444444444446,198.33333333333334,23,17,0,0,4,7,1,0,0,27,,,,0.0,0.0,,Vielha e Mijaran,58.43,68.43
Baqueira Beret,2019,3,Cataluña,N,1500,2610,1110,1,29,29,1.0,147.6206896551724,0.9377394636015325,0.8886872353297036,0.9241310232576212,194.31034482758622,126.37931034482759,4,27,0,0,25,9,0,0,0,29,,,,0.0,0.0,,Vielha e Mijaran,45.5,63.2
Baqueira Beret,2019,4,Cataluña,N,1500,2610,1110,1,21,29,0.7241379310344828,105.0952380952381,0.7288359788359788,0.6700083542188805,0.6579143489122204,157.38095238095238,77.38095238095238,11,6,0,0,10,8,3,0,2,29,,,,0.0,0.0,,Vielha e Mijaran,25.6,42.66
Baqueira Beret,2019,5,Cataluña,N,1500,2610,1110,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,,,,0.0,0.0,,Vielha e Mijaran,20.69,16.65
Baqueira Beret,2019,6,Cataluña,N,1500,2610,1110,1,0,30,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,,,,0.0,0.0,,Vielha e Mijaran,36.21,54.7
Baqueira Beret,2019,7,Cataluña,N,1500,2610,1110,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Vielha e Mijaran,42.38,52.36
Baqueira Beret,2019,8,Cataluña,N,1500,2610,1110,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,Vielha e Mijaran,65.29,67.54
Baqueira Beret,2019,9,Cataluña,N,1500,2610,1110,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,Vielha e Mijaran,38.55,44.24
Baqueira Beret,2019,10,Cataluña,N,1500,2610,1110,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,31,,,,0.0,0.0,,Vielha e Mijaran,29.02,35.82
Baqueira Beret,2019,11,Cataluña,N,1500,2610,1110,1,8,30,0.26666666666666666,50.375,0.3680555555555556,0.37282608695652175,0.3112642115669797,90.0,60.0,8,5,0,0,0,9,1,0,0,30,,,,0.0,0.0,,Vielha e Mijaran,20.88,29.64
Baqueira Beret,2019,12,Cataluña,N,1500,2610,1110,1,31,31,1.0,137.29032258064515,0.8745519713261649,0.8022440392706872,0.8483089630539122,122.25806451612904,67.74193548387096,18,15,0,0,5,9,4,2,0,31,,,,0.0,0.0,,Vielha e Mijaran,46.7,54.4
Baqueira Beret,2020,1,Cataluña,N,1500,2610,1110,1,31,31,1.0,153.61290322580646,0.9283154121863799,0.9051893408134642,0.9491652448455663,144.51612903225808,65.80645161290323,22,9,0,0,9,8,2,2,0,31,,,,0.0,0.0,,Vielha e Mijaran,43.31,58.98
Baqueira Beret,2020,2,Cataluña,N,1500,2610,1110,1,26,26,1.0,147.5,0.9594017094017093,0.8080267558528428,0.9113939693524469,162.30769230769232,62.30769230769231,6,26,0,0,20,6,1,0,0,26,,,,0.0,0.0,,Vielha e Mijaran,53.82,63.67
Baqueira Beret,2020,3,Cataluña,N,1500,2610,1110,1,13,31,0.41935483870967744,129.30769230769232,0.8504273504273504,0.6916387959866221,0.7989847522719494,171.53846153846155,66.15384615384616,7,5,0,0,5,9,0,0,0,31,,,,0.0,0.0,,Vielha e Mijaran,34.2,25.63
Baqueira Beret,2020,4,Cataluña,N,1500,2610,1110,1,0,30,0.0,,,,,,,0,0,0,0,0,8,3,0,2,30,,,,0.0,0.0,,Vielha e Mijaran,0.0,0.0
Baqueira Beret,2020,5,Cataluña,N,1500,2610,1110,1,0,31,0.0,,,,,,,0,0,0,0,0,10,2,0,0,31,,,,0.0,0.0,,Vielha e Mijaran,,
Baqueira Beret,2020,6,Cataluña,N,1500,2610,1110,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Vielha e Mijaran,,
Baqueira Beret,2020,7,Cataluña,N,1500,2610,1110,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Vielha e Mijaran,35.44,42.04
Baqueira Beret,2020,8,Cataluña,N,1500,2610,1110,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,0,,,,0.0,0.0,,Vielha e Mijaran,59.72,61.89
Baqueira Beret,2020,9,Cataluña,N,1500,2610,1110,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,Vielha e Mijaran,35.68,46.06
Baqueira Beret,2020,10,Cataluña,N,1500,2610,1110,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,31,,,,0.0,0.0,,Vielha e Mijaran,22.18,30.65
Baqueira Beret,2020,11,Cataluña,N,1500,2610,1110,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,30,,,,0.0,0.0,,Vielha e Mijaran,12.2,7.99
Baqueira Beret,2020,12,Cataluña,N,1500,2610,1110,1,18,31,0.5806451612903226,61.22222222222222,0.4598765432098766,0.3922705314009662,0.3666001330671989,65.0,51.666666666666664,9,8,0,0,1,8,4,2,0,31,,,,0.0,0.0,,Vielha e Mijaran,26.28,16.18
Baqueira Beret,2021,1,Cataluña,N,1500,2610,1110,1,30,30,1.0,65.06666666666666,0.3944444444444445,0.4318840579710145,0.3896207584830339,111.0,91.0,25,5,0,0,3,9,2,2,0,30,,,,0.0,0.0,,Vielha e Mijaran,25.74,33.72
Baqueira Beret,2021,2,Cataluña,N,1500,2610,1110,1,28,28,1.0,37.607142857142854,0.23214285714285715,0.2891304347826087,0.2251924721984602,136.07142857142858,116.07142857142857,16,13,0,0,15,8,1,0,0,28,,,,0.0,0.0,,Vielha e Mijaran,10.41,8.65
Baqueira Beret,2021,3,Cataluña,N,1500,2610,1110,1,31,31,1.0,52.354838709677416,0.33602150537634407,0.36774193548387096,0.3135020282016612,127.41935483870968,107.41935483870968,8,15,0,0,23,8,0,0,0,31,,,,0.0,0.0,,Vielha e Mijaran,17.64,24.19
Baqueira Beret,2021,4,Cataluña,N,1500,2610,1110,1,5,30,0.16666666666666666,87.0,0.6333333333333333,0.5043478260869565,0.5209580838323353,68.0,48.0,0,5,0,0,5,8,3,0,2,30,,,,0.0,0.0,,Vielha e Mijaran,14.67,21.31
Baqueira Beret,2021,5,Cataluña,N,1500,2610,1110,1,0,31,0.0,,,,,,,0,0,0,0,0,10,2,0,0,31,,,,0.0,0.0,,Vielha e Mijaran,24.51,34.9
Baqueira Beret,2021,6,Cataluña,N,1500,2610,1110,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Vielha e Mijaran,31.01,43.63
Baqueira Beret,2021,7,Cataluña,N,1500,2610,1110,1,0,31,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,Vielha e Mijaran,47.99,56.35
