estacion,fecha,estado_abierta,remontes_abiertos,remontes_total,pistas_abiertas,pistas_total,kilometros_abiertos,kilometros_total,espesor_minimo,espesor_maximo,tipo_nieve,anio,mes,dia_semana,es_finde,nombre_mes,es_temporada_esqui,temporada_esqui,temporada_inicio,tipo_nieve_limpia,nieve_polvo,nieve_dura,nieve_humeda,nieve_primavera,nieve_artificial,nieve_pisada,pct_remontes_abiertos,pct_pistas_abiertas,pct_km_abiertos
Alto Campoo,2011-02-21,1,6,13,6,23,5.78,27.77,15.0,45.0,Polvo/Dura,2011,2,0,0,febrero,True,2010/2011,2010,Polvo/Dura,1,1,0,0,0,0,0.46153846153846156,0.2608695652173913,0.20813827871804105
Alto Campoo,2011-02-22,1,6,13,6,23,5.78,27.77,15.0,35.0,Húmeda,2011,2,1,0,febrero,True,2010/2011,2010,Húmeda,0,0,1,0,0,0,0.46153846153846156,0.2608695652173913,0.20813827871804105
Alto Campoo,2011-02-23,1,5,13,5,23,4.03,27.77,15.0,35.0,Húmeda,2011,2,2,0,febrero,True,2010/2011,2010,Húmeda,0,0,1,0,0,0,0.38461538461538464,0.21739130434782608,0.1451206337774577
Alto Campoo,2011-02-24,1,5,13,5,23,4.01,27.77,15.0,35.0,Primavera,2011,2,3,0,febrero,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.38461538461538464,0.21739130434782608,0.14440043212099388
Alto Campoo,2011-02-25,1,5,13,5,23,4.01,27.77,15.0,35.0,Primavera,2011,2,4,0,febrero,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.38461538461538464,0.21739130434782608,0.14440043212099388
Alto Campoo,2011-02-26,1,5,13,5,23,4.01,27.77,15.0,35.0,Primavera,2011,2,5,1,febrero,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.38461538461538464,0.21739130434782608,0.14440043212099388
Alto Campoo,2011-02-27,1,5,13,5,23,4.01,27.77,15.0,35.0,Polvo,2011,2,6,1,febrero,True,2010/2011,2010,Polvo,1,0,0,0,0,0,0.38461538461538464,0.21739130434782608,0.14440043212099388
Alto Campoo,2011-02-28,1,5,13,5,23,4.01,27.77,15.0,45.0,Polvo,2011,2,0,0,febrero,True,2010/2011,2010,Polvo,1,0,0,0,0,0,0.38461538461538464,0.21739130434782608,0.14440043212099388
Alto Campoo,2011-03-01,1,3,13,3,23,3.03,27.77,15.0,45.0,Polvo,2011,3,1,0,marzo,True,2010/2011,2010,Polvo,1,0,0,0,0,0,0.23076923076923078,0.13043478260869565,0.1091105509542672
Alto Campoo,2011-03-02,1,4,13,4,23,5.5,27.77,35.0,65.0,Polvo,2011,3,2,0,marzo,True,2010/2011,2010,Polvo,1,0,0,0,0,0,0.3076923076923077,0.17391304347826086,0.19805545552754772
Alto Campoo,2011-03-03,1,3,13,3,23,3.03,27.77,35.0,65.0,Polvo,2011,3,3,0,marzo,True,2010/2011,2010,Polvo,1,0,0,0,0,0,0.23076923076923078,0.13043478260869565,0.1091105509542672
Alto Campoo,2011-03-04,1,4,13,5,23,4.6,27.77,35.0,65.0,Polvo,2011,3,4,0,marzo,True,2010/2011,2010,Polvo,1,0,0,0,0,0,0.3076923076923077,0.21739130434782608,0.16564638098667625
Alto Campoo,2011-03-05,1,11,13,15,23,16.36,27.77,45.0,85.0,Polvo,2011,3,5,1,marzo,True,2010/2011,2010,Polvo,1,0,0,0,0,0,0.8461538461538461,0.6521739130434783,0.5891249549873965
Alto Campoo,2011-03-07,1,12,13,19,23,20.65,27.77,45.0,85.0,Polvo,2011,3,0,0,marzo,True,2010/2011,2010,Polvo,1,0,0,0,0,0,0.9230769230769231,0.8260869565217391,0.7436082102988837
Alto Campoo,2011-03-08,1,12,13,20,23,21.38,27.77,45.0,85.0,Polvo,2011,3,1,0,marzo,True,2010/2011,2010,Polvo,1,0,0,0,0,0,0.9230769230769231,0.8695652173913043,0.7698955707598127
Alto Campoo,2011-03-09,1,12,13,20,23,21.38,27.77,35.0,75.0,Primavera,2011,3,2,0,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.9230769230769231,0.8695652173913043,0.7698955707598127
Alto Campoo,2011-03-10,1,12,13,19,23,19.05,27.77,35.0,75.0,Primavera,2011,3,3,0,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.9230769230769231,0.8260869565217391,0.685992077781779
Alto Campoo,2011-03-11,1,11,13,18,23,18.38,27.77,35.0,75.0,Primavera,2011,3,4,0,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.8461538461538461,0.782608695652174,0.6618653222902412
Alto Campoo,2011-03-12,1,11,13,18,23,18.22,27.77,35.0,75.0,Primavera,2011,3,5,1,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.8461538461538461,0.782608695652174,0.6561037090385308
Alto Campoo,2011-03-13,1,11,13,18,23,18.15,27.77,30.0,70.0,Primavera,2011,3,6,1,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.8461538461538461,0.782608695652174,0.6535830032409075
Alto Campoo,2011-03-14,1,9,13,11,23,11.28,27.77,30.0,70.0,Húmeda,2011,3,0,0,marzo,True,2010/2011,2010,Húmeda,0,0,1,0,0,0,0.6923076923076923,0.4782608695652174,0.40619373424558874
Alto Campoo,2011-03-15,1,10,13,16,23,16.81,27.77,15.0,60.0,Húmeda,2011,3,1,0,marzo,True,2010/2011,2010,Húmeda,0,0,1,0,0,0,0.7692307692307693,0.6956521739130435,0.6053294922578322
Alto Campoo,2011-03-16,1,7,13,12,23,11.21,27.77,30.0,60.0,Húmeda,2011,3,2,0,marzo,True,2010/2011,2010,Húmeda,0,0,1,0,0,0,0.5384615384615384,0.5217391304347826,0.4036730284479655
Alto Campoo,2011-03-17,1,7,13,12,23,11.21,27.77,30.0,60.0,Húmeda,2011,3,3,0,marzo,True,2010/2011,2010,Húmeda,0,0,1,0,0,0,0.5384615384615384,0.5217391304347826,0.4036730284479655
Alto Campoo,2011-03-18,1,7,13,12,23,11.21,27.77,30.0,60.0,Primavera,2011,3,4,0,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.5384615384615384,0.5217391304347826,0.4036730284479655
Alto Campoo,2011-03-19,1,8,13,12,23,11.21,27.77,30.0,60.0,Primavera,2011,3,5,1,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.6153846153846154,0.5217391304347826,0.4036730284479655
Alto Campoo,2011-03-21,1,8,13,12,23,11.2,27.77,30.0,60.0,Primavera,2011,3,0,0,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.6153846153846154,0.5217391304347826,0.40331292761973353
Alto Campoo,2011-03-22,1,9,13,12,23,11.3,27.77,25.0,55.0,Primavera,2011,3,1,0,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.6923076923076923,0.5217391304347826,0.4069139359020526
Alto Campoo,2011-03-23,1,9,13,12,23,11.3,27.77,25.0,55.0,Primavera,2011,3,2,0,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.6923076923076923,0.5217391304347826,0.4069139359020526
Alto Campoo,2011-03-24,1,9,13,12,23,11.2,27.77,25.0,55.0,Primavera,2011,3,3,0,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.6923076923076923,0.5217391304347826,0.40331292761973353
Alto Campoo,2011-03-25,1,9,13,12,23,11.2,27.77,25.0,55.0,Primavera,2011,3,4,0,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.6923076923076923,0.5217391304347826,0.40331292761973353
Alto Campoo,2011-03-26,1,4,13,12,23,11.21,27.77,20.0,50.0,Primavera,2011,3,5,1,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.3076923076923077,0.5217391304347826,0.4036730284479655
Alto Campoo,2011-03-28,1,7,13,9,23,9.33,27.77,20.0,50.0,Primavera,2011,3,0,0,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.5384615384615384,0.391304347826087,0.33597407274036734
Alto Campoo,2011-03-29,1,7,13,9,23,9.21,27.77,20.0,50.0,Primavera,2011,3,1,0,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.5384615384615384,0.391304347826087,0.33165286280158446
Alto Campoo,2011-03-30,1,7,13,8,23,8.47,27.77,20.0,45.0,Primavera,2011,3,2,0,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.5384615384615384,0.34782608695652173,0.3050054015124235
Alto Campoo,2011-03-31,1,7,13,8,23,8.47,27.77,20.0,45.0,Primavera,2011,3,3,0,marzo,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.5384615384615384,0.34782608695652173,0.3050054015124235
Alto Campoo,2011-04-01,1,6,13,7,23,6.71,27.77,20.0,45.0,Primavera,2011,4,4,0,abril,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.46153846153846156,0.30434782608695654,0.2416276557436082
Alto Campoo,2011-04-02,1,7,13,7,23,6.71,27.77,15.0,35.0,Primavera,2011,4,5,1,abril,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.5384615384615384,0.30434782608695654,0.2416276557436082
Alto Campoo,2011-04-03,1,7,13,6,23,5.94,27.77,15.0,30.0,Primavera,2011,4,6,1,abril,True,2010/2011,2010,Primavera,0,0,0,1,0,0,0.5384615384615384,0.2608695652173913,0.21389989196975154
Alto Campoo,2011-04-04,0,,13,,23,,27.77,,,Cerrada,2011,4,0,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-06,0,,13,,23,,27.77,,,Cerrada,2011,4,2,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-07,0,,13,,23,,27.77,,,Cerrada,2011,4,3,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-09,0,,13,,23,,27.77,,,Cerrada,2011,4,5,1,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-11,0,,13,,23,,27.77,,,Cerrada,2011,4,0,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-12,0,,13,,23,,27.77,,,Cerrada,2011,4,1,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-13,0,,13,,23,,27.77,,,Cerrada,2011,4,2,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-14,0,,13,,23,,27.77,,,Cerrada,2011,4,3,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-15,0,,13,,23,,27.77,,,Cerrada,2011,4,4,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-17,0,,13,,23,,27.77,,,Cerrada,2011,4,6,1,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-18,0,,13,,23,,27.77,,,Cerrada,2011,4,0,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-19,0,,13,,23,,27.77,,,Cerrada,2011,4,1,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-20,0,,13,,23,,27.77,,,Cerrada,2011,4,2,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-21,0,,13,,23,,27.77,,,Cerrada,2011,4,3,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-24,0,,13,,23,,27.77,,,Cerrada,2011,4,6,1,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-25,0,,13,,23,,27.77,,,Cerrada,2011,4,0,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-26,0,,13,,23,,27.77,,,Cerrada,2011,4,1,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-27,0,,13,,23,,27.77,,,Cerrada,2011,4,2,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-28,0,,13,,23,,27.77,,,Cerrada,2011,4,3,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-29,0,,13,,23,,27.77,,,Cerrada,2011,4,4,0,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-04-30,0,,13,,23,,27.77,,,Cerrada,2011,4,5,1,abril,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-05-02,0,,13,,23,,27.77,,,Cerrada,2011,5,0,0,mayo,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-05-10,0,,13,,23,,27.77,,,Cerrada,2011,5,1,0,mayo,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-05-20,0,,13,,23,,27.77,,,Cerrada,2011,5,4,0,mayo,True,2010/2011,2010,,0,0,0,0,0,0,,,
Alto Campoo,2011-06-10,0,,13,,23,,27.77,,,Cerrada,2011,6,4,0,junio,False,,,,0,0,0,0,0,0,,,
Alto Campoo,2011-07-01,0,,13,,23,,27.77,,,Cerrada,2011,7,4,0,julio,False,,,,0,0,0,0,0,0,,,
Alto Campoo,2011-08-01,0,,13,,23,,27.77,,,Cerrada,2011,8,0,0,agosto,False,,,,0,0,0,0,0,0,,,
Alto Campoo,2011-09-01,0,,13,,23,,27.77,,,Cerrada,2011,9,3,0,septiembre,False,,,,0,0,0,0,0,0,,,
Alto Campoo,2011-09-15,0,,13,,23,,27.77,,,Cerrada,2011,9,3,0,septiembre,False,,,,0,0,0,0,0,0,,,
Alto Campoo,2011-10-01,0,,13,,23,,27.77,,,Cerrada,2011,10,5,1,octubre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-10-17,0,,13,,23,,27.77,,,,2011,10,0,0,octubre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-10-22,0,,13,,23,,27.77,,,,2011,10,5,1,octubre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-10-24,0,,13,,23,,27.77,,,,2011,10,0,0,octubre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-10-26,0,,13,,23,,27.77,,,,2011,10,2,0,octubre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-10-27,0,,13,,23,,27.77,,,,2011,10,3,0,octubre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-10-28,0,,13,,23,,27.77,,,,2011,10,4,0,octubre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-10-29,0,,13,,23,,27.77,,,,2011,10,5,1,octubre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-10-31,0,,13,,23,,27.77,,,,2011,10,0,0,octubre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-01,0,,13,,23,,27.77,,,,2011,11,1,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-02,0,,13,,23,,27.77,,,,2011,11,2,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-03,0,,13,,23,,27.77,,,,2011,11,3,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-04,0,,13,,23,,27.77,,,,2011,11,4,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-05,0,,13,,23,,27.77,,,,2011,11,5,1,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-07,0,,13,,23,,27.77,,,,2011,11,0,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-08,0,,13,,23,,27.77,,,,2011,11,1,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-09,0,,13,,23,,27.77,,,,2011,11,2,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-10,0,,13,,23,,27.77,,,,2011,11,3,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-11,0,,13,,23,,27.77,,,,2011,11,4,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-14,0,,13,,23,,27.77,,,,2011,11,0,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-15,0,,13,,23,,27.77,,,,2011,11,1,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-16,0,,13,,23,,27.77,,,,2011,11,2,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-17,0,,13,,23,,27.77,,,,2011,11,3,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-18,0,,13,,23,,27.77,,,,2011,11,4,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-19,0,,13,,23,,27.77,,,,2011,11,5,1,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-20,0,,13,,23,,27.77,,,,2011,11,6,1,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-21,0,,13,,23,,27.77,,,,2011,11,0,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-22,0,,13,,23,,27.77,,,,2011,11,1,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-23,0,,13,,23,,27.77,,,,2011,11,2,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-24,0,,13,,23,,27.77,,,,2011,11,3,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-25,0,,13,,23,,27.77,,,,2011,11,4,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-26,0,,13,,23,,27.77,,,,2011,11,5,1,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-27,0,,13,,23,,27.77,,,,2011,11,6,1,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-28,0,,13,,23,,27.77,,,,2011,11,0,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-29,0,,13,,23,,27.77,,,,2011,11,1,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-11-30,0,,13,,23,,27.77,,,,2011,11,2,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-01,0,,13,,23,,27.77,,,,2011,12,3,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-02,0,,13,,23,,27.77,,,,2011,12,4,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-03,0,,13,,23,,27.77,,,,2011,12,5,1,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-04,0,,13,,23,,27.77,,,,2011,12,6,1,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-05,0,,13,,23,,27.77,,,,2011,12,0,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-06,0,,13,,23,,27.77,,,,2011,12,1,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-07,0,,13,,23,,27.77,,,,2011,12,2,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-08,0,,13,,23,,27.77,,,,2011,12,3,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-09,0,,13,,23,,27.77,,,,2011,12,4,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-10,0,,13,,23,,27.77,,,,2011,12,5,1,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-12,0,,13,,23,,27.77,,,,2011,12,0,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-13,0,,13,,23,,27.77,,,,2011,12,1,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-14,0,,13,,23,,27.77,,,,2011,12,2,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-15,0,,13,,23,,27.77,,,,2011,12,3,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-16,0,,13,,23,,27.77,,,,2011,12,4,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-17,0,,13,,23,,27.77,,,,2011,12,5,1,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-18,0,,13,,23,,27.77,,,,2011,12,6,1,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-19,0,,13,,23,,27.77,,,,2011,12,0,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-20,0,,13,,23,,27.77,,,,2011,12,1,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-21,0,,13,,23,,27.77,,,,2011,12,2,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-22,0,,13,,23,,27.77,,,,2011,12,3,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-23,0,,13,,23,,27.77,,,,2011,12,4,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-24,0,,13,,23,,27.77,,,,2011,12,5,1,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-26,0,,13,,23,,27.77,,,,2011,12,0,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-27,0,,13,,23,,27.77,,,,2011,12,1,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-28,0,,13,,23,,27.77,,,,2011,12,2,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-29,0,,13,,23,,27.77,,,,2011,12,3,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2011-12-30,0,,13,,23,,27.77,,,,2011,12,4,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-02,0,,13,,23,,27.77,,,,2012,1,0,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-03,0,,13,,23,,27.77,,,,2012,1,1,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-04,0,,13,,23,,27.77,,,,2012,1,2,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-05,0,,13,,23,,27.77,,,,2012,1,3,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-06,0,,13,,23,,27.77,,,,2012,1,4,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-07,0,,13,,23,,27.77,,,,2012,1,5,1,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-08,0,,13,,23,,27.77,,,,2012,1,6,1,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-09,0,,13,,23,,27.77,,,,2012,1,0,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-10,0,,13,,23,,27.77,,,,2012,1,1,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-11,0,,13,,23,,27.77,,,,2012,1,2,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-12,0,,13,,23,,27.77,,,,2012,1,3,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-13,0,,13,,23,,27.77,,,,2012,1,4,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-14,0,,13,,23,,27.77,,,,2012,1,5,1,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-16,0,,13,,23,,27.77,,,,2012,1,0,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-17,0,,13,,23,,27.77,,,,2012,1,1,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-18,0,,13,,23,,27.77,,,,2012,1,2,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-19,0,,13,,23,,27.77,,,,2012,1,3,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-20,0,,13,,23,,27.77,,,,2012,1,4,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-22,0,,13,,23,,27.77,,,,2012,1,6,1,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-23,0,,13,,23,,27.77,,,,2012,1,0,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-24,0,,13,,23,,27.77,,,,2012,1,1,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-25,0,,13,,23,,27.77,,,,2012,1,2,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-26,0,,13,,23,,27.77,,,,2012,1,3,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-27,0,,13,,23,,27.77,,,,2012,1,4,0,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-01-28,0,,13,,23,,27.77,,,,2012,1,5,1,enero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Alto Campoo,2012-02-01,1,5,13,5,23,4.03,27.77,20.0,30.0,Polvo,2012,2,2,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,0.38461538461538464,0.21739130434782608,0.1451206337774577
Alto Campoo,2012-02-02,0,5,13,5,23,4.03,27.77,20.0,30.0,Polvo,2012,2,3,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,0.38461538461538464,0.21739130434782608,0.1451206337774577
Alto Campoo,2012-02-03,0,5,13,5,23,4.03,27.77,30.0,50.0,Polvo,2012,2,4,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,0.38461538461538464,0.21739130434782608,0.1451206337774577
Alto Campoo,2012-02-04,0,5,13,5,23,4.03,27.77,35.0,55.0,Polvo,2012,2,5,1,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,0.38461538461538464,0.21739130434782608,0.1451206337774577
Alto Campoo,2012-02-05,0,5,13,5,23,4.03,27.77,35.0,55.0,Polvo,2012,2,6,1,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,0.38461538461538464,0.21739130434782608,0.1451206337774577
Alto Campoo,2012-02-06,0,5,13,5,23,4.03,27.77,35.0,55.0,Polvo,2012,2,0,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,0.38461538461538464,0.21739130434782608,0.1451206337774577
Alto Campoo,2012-02-07,0,5,13,5,23,4.03,27.77,50.0,70.0,Polvo,2012,2,1,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,0.38461538461538464,0.21739130434782608,0.1451206337774577
