fecha,municipio,estacion,temp_max_c,temp_min_c,temp_media_c,precipitacion_mm,nieve_cm,viento_max_kmh
2023-07-20,22130 Jaca,Candanchu/Astun,23.4,15.7,20.2,0.0,0.0,15.5
2023-07-21,22130 Jaca,Candanchu/Astun,21.1,12.4,16.6,0.1,0.0,10.7
2023-07-22,22130 Jaca,Candanchu/Astun,20.1,11.3,16.0,6.7,0.0,11.7
2023-07-23,22130 Jaca,Candanchu/Astun,23.4,13.3,18.3,3.4,0.0,15.9
2023-07-24,22130 Jaca,Candanchu/Astun,22.1,11.7,17.9,0.2,0.0,14.3
2023-07-25,22130 Jaca,Candanchu/Astun,14.8,8.0,11.4,0.0,0.0,18.0
2023-07-26,22130 Jaca,Candanchu/Astun,20.0,7.1,13.8,0.0,0.0,13.8
2023-07-27,22130 Jaca,Candanchu/Astun,22.8,11.3,16.4,4.6,0.0,12.4
2023-07-28,22130 Jaca,Candanchu/Astun,22.0,11.3,17.6,0.0,0.0,12.1
2023-07-29,22130 Jaca,Candanchu/Astun,22.6,14.3,18.8,0.6,0.0,12.0
2023-07-30,22130 Jaca,Candanchu/Astun,23.0,13.8,18.4,0.0,0.0,15.3
2023-07-31,22130 Jaca,Candanchu/Astun,24.1,11.1,18.4,0.0,0.0,12.4
2023-08-01,22130 Jaca,Candanchu/Astun,20.3,10.0,16.0,0.0,0.0,16.3
2023-08-02,22130 Jaca,Candanchu/Astun,23.7,12.9,19.3,0.0,0.0,13.4
2023-08-03,22130 Jaca,Candanchu/Astun,16.1,9.3,12.8,0.0,0.0,20.3
2023-08-04,22130 Jaca,Candanchu/Astun,12.9,7.7,9.7,1.2,0.0,22.1
2023-08-05,22130 Jaca,Candanchu/Astun,20.6,6.3,13.1,0.0,0.0,18.7
2023-08-06,22130 Jaca,Candanchu/Astun,20.0,8.0,13.9,0.0,0.0,17.2
2023-08-07,22130 Jaca,Candanchu/Astun,21.6,7.3,15.4,0.0,0.0,14.2
2023-08-08,22130 Jaca,Candanchu/Astun,25.3,16.2,20.1,0.0,0.0,10.6
2023-08-09,22130 Jaca,Candanchu/Astun,29.7,16.0,24.0,0.0,0.0,10.1
2023-08-10,22130 Jaca,Candanchu/Astun,27.3,16.4,23.1,0.0,0.0,15.6
2023-08-11,22130 Jaca,Candanchu/Astun,27.7,13.9,21.0,0.0,0.0,13.4
2023-08-12,22130 Jaca,Candanchu/Astun,26.4,16.8,21.9,0.1,0.0,13.7
2023-08-13,22130 Jaca,Candanchu/Astun,26.3,16.4,21.2,0.0,0.0,17.7
2023-08-14,22130 Jaca,Candanchu/Astun,25.3,16.0,20.7,0.6,0.0,17.3
2023-08-15,22130 Jaca,Candanchu/Astun,25.1,14.8,19.9,0.8,0.0,16.8
2023-08-16,22130 Jaca,Candanchu/Astun,24.5,15.8,19.8,0.1,0.0,18.6
2023-08-17,22130 Jaca,Candanchu/Astun,26.2,14.9,21.0,0.0,0.0,14.5
2023-08-18,22130 Jaca,Candanchu/Astun,27.2,16.9,22.2,0.0,0.0,17.6
2023-08-19,22130 Jaca,Candanchu/Astun,28.4,18.6,24.2,0.0,0.0,13.9
2023-08-20,22130 Jaca,Candanchu/Astun,30.0,18.1,24.7,0.0,0.0,14.2
2023-08-21,22130 Jaca,Candanchu/Astun,29.3,18.2,24.2,0.0,0.0,11.3
2023-08-22,22130 Jaca,Candanchu/Astun,31.2,18.4,24.7,0.2,0.0,11.7
2023-08-23,22130 Jaca,Candanchu/Astun,30.5,20.1,25.4,1.0,0.0,12.3
2023-08-24,22130 Jaca,Candanchu/Astun,29.9,19.6,25.2,0.0,0.0,14.1
2023-08-25,22130 Jaca,Candanchu/Astun,25.3,19.5,22.1,0.0,0.0,15.6
2023-08-26,22130 Jaca,Candanchu/Astun,20.4,11.9,15.5,14.9,0.0,14.1
2023-08-27,22130 Jaca,Candanchu/Astun,11.5,7.9,9.5,7.1,0.0,26.3
2023-08-28,22130 Jaca,Candanchu/Astun,13.6,8.2,10.5,6.0,0.0,27.0
2023-08-29,22130 Jaca,Candanchu/Astun,14.3,7.0,10.4,0.2,0.0,20.6
2023-08-30,22130 Jaca,Candanchu/Astun,16.3,6.9,11.4,0.0,0.0,15.9
2023-08-31,22130 Jaca,Candanchu/Astun,20.8,6.3,13.4,0.0,0.0,16.1
2023-09-01,22130 Jaca,Candanchu/Astun,21.5,11.0,16.5,0.6,0.0,14.6
2023-09-02,22130 Jaca,Candanchu/Astun,14.5,11.1,12.8,17.1,0.0,17.4
2023-09-03,22130 Jaca,Candanchu/Astun,21.5,11.4,16.5,1.7,0.0,23.8
2023-09-04,22130 Jaca,Candanchu/Astun,24.5,17.3,20.9,0.0,0.0,27.5
2023-09-05,22130 Jaca,Candanchu/Astun,23.4,16.3,19.1,0.0,0.0,18.4
2023-09-06,22130 Jaca,Candanchu/Astun,22.7,14.0,18.6,0.0,0.0,10.6
2023-09-07,22130 Jaca,Candanchu/Astun,22.6,14.2,18.7,0.0,0.0,9.7
2023-09-08,22130 Jaca,Candanchu/Astun,23.1,14.2,19.0,0.0,0.0,10.8
2023-09-09,22130 Jaca,Candanchu/Astun,24.7,14.0,19.5,0.1,0.0,14.9
2023-09-10,22130 Jaca,Candanchu/Astun,23.7,14.9,19.3,0.7,0.0,17.0
2023-09-11,22130 Jaca,Candanchu/Astun,22.3,11.9,16.9,8.6,0.0,16.9
2023-09-12,22130 Jaca,Candanchu/Astun,18.0,11.1,14.0,4.6,0.0,9.7
2023-09-13,22130 Jaca,Candanchu/Astun,18.7,10.3,14.0,0.7,0.0,10.7
2023-09-14,22130 Jaca,Candanchu/Astun,17.7,9.8,13.9,1.9,0.0,10.0
2023-09-15,22130 Jaca,Candanchu/Astun,18.0,11.2,13.5,8.1,0.0,16.3
2023-09-16,22130 Jaca,Candanchu/Astun,17.8,10.8,13.7,2.1,0.0,19.5
2023-09-17,22130 Jaca,Candanchu/Astun,17.7,12.6,14.3,17.4,0.0,19.9
2023-09-18,22130 Jaca,Candanchu/Astun,14.6,9.6,12.1,4.1,0.0,11.9
2023-09-19,22130 Jaca,Candanchu/Astun,17.3,6.5,11.8,0.0,0.0,11.2
2023-09-20,22130 Jaca,Candanchu/Astun,16.2,9.8,12.9,0.8,0.0,9.8
2023-09-21,22130 Jaca,Candanchu/Astun,13.2,8.7,10.8,12.5,0.0,13.2
2023-09-22,22130 Jaca,Candanchu/Astun,10.3,4.7,7.3,2.8,0.0,17.9
2023-09-23,22130 Jaca,Candanchu/Astun,14.4,3.2,8.1,0.0,0.0,14.4
2023-09-24,22130 Jaca,Candanchu/Astun,18.7,6.2,13.4,0.0,0.0,8.4
2023-09-25,22130 Jaca,Candanchu/Astun,20.4,8.5,13.9,0.0,0.0,10.6
2023-09-26,22130 Jaca,Candanchu/Astun,20.9,11.8,17.4,0.0,0.0,10.5
2023-09-27,22130 Jaca,Candanchu/Astun,20.9,12.4,17.0,0.0,0.0,9.1
2023-09-28,22130 Jaca,Candanchu/Astun,21.0,11.9,17.8,0.0,0.0,9.8
2023-09-29,22130 Jaca,Candanchu/Astun,22.5,11.3,16.9,0.0,0.0,9.3
2023-09-30,22130 Jaca,Candanchu/Astun,23.4,14.2,19.1,0.0,0.0,9.8
2023-10-01,22130 Jaca,Candanchu/Astun,24.7,15.6,21.1,0.0,0.0,9.3
2023-10-02,22130 Jaca,Candanchu/Astun,23.5,14.4,20.6,0.0,0.0,9.1
2023-10-03,22130 Jaca,Candanchu/Astun,22.3,12.6,18.0,0.0,0.0,12.3
2023-10-04,22130 Jaca,Candanchu/Astun,19.9,10.3,15.2,0.0,0.0,10.2
2023-10-05,22130 Jaca,Candanchu/Astun,21.4,12.4,17.2,0.0,0.0,9.6
2023-10-06,22130 Jaca,Candanchu/Astun,23.3,12.2,16.7,0.0,0.0,11.3
2023-10-07,22130 Jaca,Candanchu/Astun,23.6,12.2,19.1,0.0,0.0,12.3
2023-10-08,22130 Jaca,Candanchu/Astun,23.3,12.5,18.6,0.0,0.0,11.8
2023-10-09,22130 Jaca,Candanchu/Astun,21.8,12.0,18.1,0.0,0.0,10.5
2023-10-10,22130 Jaca,Candanchu/Astun,21.3,11.7,17.6,0.0,0.0,9.6
2023-10-11,22130 Jaca,Candanchu/Astun,20.9,11.8,17.5,0.0,0.0,11.1
2023-10-12,22130 Jaca,Candanchu/Astun,20.6,13.0,17.6,0.0,0.0,9.7
2023-10-13,22130 Jaca,Candanchu/Astun,20.7,12.5,16.5,0.1,0.0,12.1
2023-10-14,22130 Jaca,Candanchu/Astun,16.0,10.1,12.2,1.7,0.0,9.2
2023-10-15,22130 Jaca,Candanchu/Astun,16.0,8.2,11.7,0.7,0.0,11.7
2023-10-16,22130 Jaca,Candanchu/Astun,13.2,9.3,11.0,5.0,0.0,9.0
2023-10-17,22130 Jaca,Candanchu/Astun,16.2,8.9,12.2,6.7,0.0,20.1
2023-10-18,22130 Jaca,Candanchu/Astun,12.4,9.8,11.4,32.9,0.0,19.2
2023-10-19,22130 Jaca,Candanchu/Astun,10.5,7.6,9.3,65.9,0.0,18.2
2023-10-20,22130 Jaca,Candanchu/Astun,7.3,4.7,5.7,24.4,0.0,17.8
2023-10-21,22130 Jaca,Candanchu/Astun,7.8,0.3,3.9,0.4,0.0,11.0
2023-10-22,22130 Jaca,Candanchu/Astun,8.5,0.5,5.8,0.1,0.0,17.9
2023-10-23,22130 Jaca,Candanchu/Astun,9.1,5.5,7.6,33.8,0.0,26.1
2023-10-24,22130 Jaca,Candanchu/Astun,8.0,3.8,6.0,11.2,0.0,14.5
2023-10-25,22130 Jaca,Candanchu/Astun,9.4,5.8,7.5,5.2,0.0,10.7
2023-10-26,22130 Jaca,Candanchu/Astun,10.6,6.6,9.2,62.3,0.0,20.8
2023-10-27,22130 Jaca,Candanchu/Astun,6.6,1.1,4.4,6.1,0.0,12.9
2023-10-28,22130 Jaca,Candanchu/Astun,8.3,3.0,5.8,10.9,0.0,14.8
2023-10-29,22130 Jaca,Candanchu/Astun,7.8,6.4,7.1,13.7,0.0,16.2
2023-10-30,22130 Jaca,Candanchu/Astun,7.3,2.9,5.8,38.7,0.0,14.0
2023-10-31,22130 Jaca,Candanchu/Astun,8.4,1.2,4.5,0.7,0.0,8.9
2023-11-01,22130 Jaca,Candanchu/Astun,7.3,1.9,5.0,10.2,0.0,12.2
2023-11-02,22130 Jaca,Candanchu/Astun,7.7,-0.4,4.7,42.0,4.2,17.8
2023-11-03,22130 Jaca,Candanchu/Astun,1.5,-0.7,0.3,11.4,7.63,14.9
2023-11-04,22130 Jaca,Candanchu/Astun,5.8,0.5,3.1,43.4,3.29,26.8
2023-11-05,22130 Jaca,Candanchu/Astun,4.7,1.8,2.7,10.3,2.45,14.8
2023-11-06,22130 Jaca,Candanchu/Astun,3.8,-1.1,1.7,3.1,0.98,8.8
2023-11-07,22130 Jaca,Candanchu/Astun,3.1,-3.9,-0.4,0.2,0.14,8.9
2023-11-08,22130 Jaca,Candanchu/Astun,6.3,-0.1,3.3,0.5,0.0,8.7
2023-11-09,22130 Jaca,Candanchu/Astun,6.2,2.5,4.1,13.7,0.07,16.6
2023-11-10,22130 Jaca,Candanchu/Astun,5.6,2.6,3.7,7.6,0.07,19.4
2023-11-11,22130 Jaca,Candanchu/Astun,10.7,4.4,7.3,10.3,0.0,13.9
2023-11-12,22130 Jaca,Candanchu/Astun,12.0,5.8,8.7,5.5,0.0,18.0
2023-11-13,22130 Jaca,Candanchu/Astun,13.6,5.5,10.1,0.0,0.0,10.3
2023-11-14,22130 Jaca,Candanchu/Astun,14.5,7.2,11.0,0.0,0.0,10.5
2023-11-15,22130 Jaca,Candanchu/Astun,12.7,4.8,8.3,0.0,0.0,10.9
2023-11-16,22130 Jaca,Candanchu/Astun,11.9,6.0,9.5,0.5,0.0,14.3
2023-11-17,22130 Jaca,Candanchu/Astun,10.2,1.6,5.1,0.0,0.0,13.3
2023-11-18,22130 Jaca,Candanchu/Astun,16.1,3.6,9.6,0.0,0.0,7.6
2023-11-19,22130 Jaca,Candanchu/Astun,15.4,7.4,13.3,0.0,0.0,8.4
2023-11-20,22130 Jaca,Candanchu/Astun,14.5,4.6,11.3,0.0,0.0,16.3
2023-11-21,22130 Jaca,Candanchu/Astun,4.2,1.7,2.6,12.4,5.53,35.7
2023-11-22,22130 Jaca,Candanchu/Astun,2.8,0.3,1.7,1.4,0.49,36.1
2023-11-23,22130 Jaca,Candanchu/Astun,8.3,-2.1,1.8,0.0,0.0,15.6
2023-11-24,22130 Jaca,Candanchu/Astun,12.4,0.1,5.0,0.0,0.0,14.2
2023-11-25,22130 Jaca,Candanchu/Astun,8.3,0.4,3.6,0.0,0.0,14.3
2023-11-26,22130 Jaca,Candanchu/Astun,9.5,0.5,5.5,0.0,0.0,5.6
2023-11-27,22130 Jaca,Candanchu/Astun,7.0,0.6,3.7,9.6,0.0,16.5
2023-11-28,22130 Jaca,Candanchu/Astun,5.7,2.5,4.0,3.8,0.0,19.2
2023-11-29,22130 Jaca,Candanchu/Astun,6.7,2.6,5.3,6.8,0.0,7.9
2023-11-30,22130 Jaca,Candanchu/Astun,7.5,6.4,6.8,60.7,0.0,12.2
2023-12-01,22130 Jaca,Candanchu/Astun,6.9,-0.8,3.0,19.5,1.47,11.8
2023-12-02,22130 Jaca,Candanchu/Astun,1.1,-3.5,-0.4,0.6,0.35,16.7
2023-12-03,22130 Jaca,Candanchu/Astun,3.6,-5.1,-1.3,0.0,0.0,10.6
2023-12-04,22130 Jaca,Candanchu/Astun,1.7,-0.2,0.8,10.4,6.58,13.5
2023-12-05,22130 Jaca,Candanchu/Astun,1.2,-2.2,-0.4,0.8,0.56,13.0
2023-12-06,22130 Jaca,Candanchu/Astun,5.3,-4.8,-0.4,0.0,0.0,5.8
2023-12-07,22130 Jaca,Candanchu/Astun,8.4,3.0,5.7,10.1,0.0,8.3
2023-12-08,22130 Jaca,Candanchu/Astun,3.4,-0.0,2.2,6.9,0.84,19.8
2023-12-09,22130 Jaca,Candanchu/Astun,8.9,-0.3,4.7,1.0,0.0,15.5
2023-12-10,22130 Jaca,Candanchu/Astun,10.6,1.8,6.2,0.1,0.0,13.7
2023-12-11,22130 Jaca,Candanchu/Astun,10.9,3.3,6.8,0.0,0.0,11.6
2023-12-12,22130 Jaca,Candanchu/Astun,12.3,5.3,8.8,7.1,0.0,8.6
2023-12-13,22130 Jaca,Candanchu/Astun,5.4,0.5,2.0,17.8,7.63,15.1
2023-12-14,22130 Jaca,Candanchu/Astun,0.8,-0.9,-0.1,22.8,15.61,27.4
2023-12-15,22130 Jaca,Candanchu/Astun,3.1,-3.3,0.9,1.0,0.0,17.8
2023-12-16,22130 Jaca,Candanchu/Astun,10.8,-5.6,0.8,0.0,0.0,13.4
2023-12-17,22130 Jaca,Candanchu/Astun,9.4,1.9,7.4,0.0,0.0,6.1
2023-12-18,22130 Jaca,Candanchu/Astun,10.3,3.6,8.3,0.0,0.0,4.1
2023-12-19,22130 Jaca,Candanchu/Astun,11.7,-0.8,5.9,0.0,0.0,10.8
2023-12-20,22130 Jaca,Candanchu/Astun,4.2,-1.5,1.3,6.1,0.35,27.0
2023-12-21,22130 Jaca,Candanchu/Astun,4.5,0.6,2.6,1.6,0.0,25.8
2023-12-22,22130 Jaca,Candanchu/Astun,5.1,2.0,3.6,0.8,0.0,23.8
2023-12-23,22130 Jaca,Candanchu/Astun,9.7,0.2,3.2,0.0,0.0,15.2
2023-12-24,22130 Jaca,Candanchu/Astun,11.6,2.0,5.7,0.0,0.0,5.9
2023-12-25,22130 Jaca,Candanchu/Astun,11.9,1.8,6.9,0.0,0.0,4.7
2023-12-26,22130 Jaca,Candanchu/Astun,11.5,2.5,9.2,0.0,0.0,8.8
2023-12-27,22130 Jaca,Candanchu/Astun,10.2,2.1,5.9,0.0,0.0,13.5
2023-12-28,22130 Jaca,Candanchu/Astun,10.9,4.3,7.5,0.0,0.0,10.8
2023-12-29,22130 Jaca,Candanchu/Astun,8.3,2.5,6.6,1.6,0.0,7.8
2023-12-30,22130 Jaca,Candanchu/Astun,6.9,0.4,3.6,0.0,0.0,11.2
2023-12-31,22130 Jaca,Candanchu/Astun,3.6,-1.4,1.6,3.6,0.84,15.6
2024-01-01,22130 Jaca,Candanchu/Astun,3.9,-2.3,0.5,0.0,0.0,7.1
2024-01-02,22130 Jaca,Candanchu/Astun,6.3,2.4,4.4,4.0,0.0,6.9
2024-01-03,22130 Jaca,Candanchu/Astun,6.8,2.5,5.1,9.2,0.0,8.2
2024-01-04,22130 Jaca,Candanchu/Astun,7.6,-0.4,3.2,1.0,0.0,10.9
2024-01-05,22130 Jaca,Candanchu/Astun,3.1,-0.9,1.0,6.5,3.15,18.6
2024-01-06,22130 Jaca,Candanchu/Astun,-0.7,-2.9,-1.9,5.1,3.57,18.7
2024-01-07,22130 Jaca,Candanchu/Astun,-3.0,-5.3,-4.4,2.5,1.75,24.5
2024-01-08,22130 Jaca,Candanchu/Astun,-3.7,-10.3,-6.1,0.0,0.0,27.5
2024-01-09,22130 Jaca,Candanchu/Astun,1.1,-11.4,-3.2,0.0,0.0,8.2
2024-01-10,22130 Jaca,Candanchu/Astun,-0.1,-4.9,-2.0,4.3,2.8,9.4
2024-01-11,22130 Jaca,Candanchu/Astun,0.4,-9.6,-5.4,0.0,0.0,11.9
2024-01-12,22130 Jaca,Candanchu/Astun,2.8,-8.8,-2.5,0.0,0.0,5.9
2024-01-13,22130 Jaca,Candanchu/Astun,9.6,4.0,6.6,0.0,0.0,10.3
2024-01-14,22130 Jaca,Candanchu/Astun,8.5,2.9,4.2,5.9,0.0,10.2
2024-01-15,22130 Jaca,Candanchu/Astun,6.6,0.9,4.0,5.2,0.0,10.1
2024-01-16,22130 Jaca,Candanchu/Astun,7.3,1.7,5.1,6.5,0.0,8.2
2024-01-17,22130 Jaca,Candanchu/Astun,6.3,3.3,4.8,28.9,0.28,15.6
2024-01-18,22130 Jaca,Candanchu/Astun,4.7,1.2,3.1,10.2,0.63,13.4
2024-01-19,22130 Jaca,Candanchu/Astun,2.7,-1.6,0.3,2.4,1.68,12.9
2024-01-20,22130 Jaca,Candanchu/Astun,5.9,-6.3,-1.3,0.0,0.0,11.6
2024-01-21,22130 Jaca,Candanchu/Astun,8.1,-2.8,2.5,0.0,0.0,7.7
2024-01-22,22130 Jaca,Candanchu/Astun,11.1,5.4,7.9,0.1,0.0,8.9
2024-01-23,22130 Jaca,Candanchu/Astun,12.9,1.4,6.5,0.0,0.0,9.4
2024-01-24,22130 Jaca,Candanchu/Astun,16.7,6.4,13.0,0.0,0.0,8.8
2024-01-25,22130 Jaca,Candanchu/Astun,16.7,4.7,12.6,0.0,0.0,12.3
2024-01-26,22130 Jaca,Candanchu/Astun,16.5,4.4,8.8,0.0,0.0,5.2
2024-01-27,22130 Jaca,Candanchu/Astun,15.6,7.7,13.6,0.0,0.0,7.6
2024-01-28,22130 Jaca,Candanchu/Astun,15.4,3.8,10.2,0.0,0.0,15.0
2024-01-29,22130 Jaca,Candanchu/Astun,10.9,3.8,7.6,0.0,0.0,11.2
2024-01-30,22130 Jaca,Candanchu/Astun,10.6,3.1,7.7,0.0,0.0,8.3
2024-01-31,22130 Jaca,Candanchu/Astun,11.6,-0.0,7.9,0.0,0.0,8.7
2024-02-01,22130 Jaca,Candanchu/Astun,11.2,0.1,4.2,0.0,0.0,14.8
2024-02-02,22130 Jaca,Candanchu/Astun,12.2,1.4,5.7,0.0,0.0,14.5
2024-02-03,22130 Jaca,Candanchu/Astun,12.5,3.5,9.5,0.0,0.0,5.5
2024-02-04,22130 Jaca,Candanchu/Astun,13.5,3.1,8.6,0.0,0.0,7.3
2024-02-05,22130 Jaca,Candanchu/Astun,12.6,3.5,9.8,0.0,0.0,6.2
2024-02-06,22130 Jaca,Candanchu/Astun,10.8,0.6,4.9,0.0,0.0,8.2
2024-02-07,22130 Jaca,Candanchu/Astun,8.5,-0.6,3.6,0.5,0.0,11.4
2024-02-08,22130 Jaca,Candanchu/Astun,7.3,1.0,3.7,11.7,4.41,19.5
2024-02-09,22130 Jaca,Candanchu/Astun,3.5,0.8,1.8,40.8,23.03,11.1
2024-02-10,22130 Jaca,Candanchu/Astun,3.1,-2.0,0.5,18.7,6.72,19.8
2024-02-11,22130 Jaca,Candanchu/Astun,0.9,-5.8,-1.5,5.8,3.85,15.6
2024-02-12,22130 Jaca,Candanchu/Astun,3.4,-1.0,1.5,7.1,2.59,21.8
2024-02-13,22130 Jaca,Candanchu/Astun,10.4,-2.0,3.8,0.0,0.0,9.9
2024-02-14,22130 Jaca,Candanchu/Astun,12.1,2.1,8.4,0.0,0.0,7.9
2024-02-15,22130 Jaca,Candanchu/Astun,14.0,5.5,9.2,0.6,0.0,14.1
2024-02-16,22130 Jaca,Candanchu/Astun,7.1,1.9,4.1,9.1,1.05,15.2
2024-02-17,22130 Jaca,Candanchu/Astun,9.5,-1.6,3.5,0.0,0.0,15.4
2024-02-18,22130 Jaca,Candanchu/Astun,12.4,4.4,9.0,0.1,0.0,13.9
2024-02-19,22130 Jaca,Candanchu/Astun,9.8,1.4,5.5,0.6,0.0,15.6
2024-02-20,22130 Jaca,Candanchu/Astun,12.6,-0.1,4.7,0.0,0.0,13.4
2024-02-21,22130 Jaca,Candanchu/Astun,11.2,3.1,8.4,0.2,0.0,9.0
2024-02-22,22130 Jaca,Candanchu/Astun,9.1,-0.6,5.7,6.6,2.52,20.4
2024-02-23,22130 Jaca,Candanchu/Astun,-0.2,-3.9,-2.1,10.4,7.28,18.1
2024-02-24,22130 Jaca,Candanchu/Astun,-0.9,-6.6,-3.2,6.0,4.2,17.0
2024-02-25,22130 Jaca,Candanchu/Astun,2.1,-2.1,0.1,44.3,18.41,7.5
2024-02-26,22130 Jaca,Candanchu/Astun,1.8,-0.7,0.2,13.4,6.65,19.9
2024-02-27,22130 Jaca,Candanchu/Astun,0.1,-2.5,-1.0,28.3,19.46,33.5
2024-02-28,22130 Jaca,Candanchu/Astun,2.1,-6.2,-2.1,2.3,1.4,52.6
2024-02-29,22130 Jaca,Candanchu/Astun,6.5,-6.6,-0.0,2.5,1.4,18.0
2024-03-01,22130 Jaca,Candanchu/Astun,2.8,-3.0,-0.1,5.0,3.22,23.1
2024-03-02,22130 Jaca,Candanchu/Astun,0.8,-1.1,0.0,53.7,37.31,14.5
2024-03-03,22130 Jaca,Candanchu/Astun,-1.2,-3.6,-2.6,6.8,4.83,20.5
2024-03-04,22130 Jaca,Candanchu/Astun,3.6,-9.7,-1.8,1.8,0.0,11.5
2024-03-05,22130 Jaca,Candanchu/Astun,1.9,-4.2,-0.8,0.1,0.07,13.5
2024-03-06,22130 Jaca,Candanchu/Astun,5.0,-7.8,-1.2,0.0,0.0,9.0
2024-03-07,22130 Jaca,Candanchu/Astun,4.8,-4.6,1.1,0.0,0.0,24.7
2024-03-08,22130 Jaca,Candanchu/Astun,0.3,-1.1,-0.4,20.4,14.21,20.5
2024-03-09,22130 Jaca,Candanchu/Astun,0.6,-2.8,-0.7,28.1,19.67,21.7
2024-03-10,22130 Jaca,Candanchu/Astun,1.4,-3.6,-1.3,15.7,10.92,9.5
2024-03-11,22130 Jaca,Candanchu/Astun,1.6,-1.0,0.2,13.1,8.89,19.9
2024-03-12,22130 Jaca,Candanchu/Astun,7.9,-4.2,1.1,0.1,0.07,16.3
2024-03-13,22130 Jaca,Candanchu/Astun,10.5,0.3,6.2,0.0,0.0,7.4
2024-03-14,22130 Jaca,Candanchu/Astun,10.0,2.4,7.8,0.5,0.0,8.3
2024-03-15,22130 Jaca,Candanchu/Astun,7.9,-2.0,4.4,0.2,0.0,8.8
2024-03-16,22130 Jaca,Candanchu/Astun,11.7,-1.0,5.1,0.0,0.0,10.0
2024-03-17,22130 Jaca,Candanchu/Astun,12.9,3.5,9.1,0.0,0.0,11.1
2024-03-18,22130 Jaca,Candanchu/Astun,13.1,2.7,7.5,0.0,0.0,9.7
2024-03-19,22130 Jaca,Candanchu/Astun,13.0,3.3,9.0,0.5,0.0,10.8
2024-03-20,22130 Jaca,Candanchu/Astun,9.9,3.9,6.3,1.7,0.0,14.0
2024-03-21,22130 Jaca,Candanchu/Astun,16.3,4.4,10.3,0.5,0.0,8.7
2024-03-22,22130 Jaca,Candanchu/Astun,17.3,5.3,11.8,0.4,0.0,6.8
2024-03-23,22130 Jaca,Candanchu/Astun,14.0,1.7,7.8,0.0,0.0,15.9
2024-03-24,22130 Jaca,Candanchu/Astun,11.6,-0.9,5.5,0.0,0.0,11.5
2024-03-25,22130 Jaca,Candanchu/Astun,4.8,1.3,3.2,18.8,3.78,14.6
2024-03-26,22130 Jaca,Candanchu/Astun,2.3,-6.8,0.1,30.9,16.8,11.8
2024-03-27,22130 Jaca,Candanchu/Astun,1.7,-6.4,-1.4,7.9,4.97,19.1
2024-03-28,22130 Jaca,Candanchu/Astun,4.1,-1.1,1.7,10.0,4.06,21.6
2024-03-29,22130 Jaca,Candanchu/Astun,6.0,1.0,4.5,48.6,8.19,20.9
2024-03-30,22130 Jaca,Candanchu/Astun,3.6,-6.9,-0.4,16.1,10.99,17.3
2024-03-31,22130 Jaca,Candanchu/Astun,1.5,-0.3,0.5,26.6,17.64,21.1
2024-04-01,22130 Jaca,Candanchu/Astun,3.0,-5.2,-0.0,13.2,9.24,11.2
2024-04-02,22130 Jaca,Candanchu/Astun,5.0,-6.7,0.5,6.4,3.22,12.7
2024-04-03,22130 Jaca,Candanchu/Astun,7.5,-0.1,3.9,0.7,0.0,7.6
2024-04-04,22130 Jaca,Candanchu/Astun,8.9,3.7,6.7,0.0,0.0,12.0
2024-04-05,22130 Jaca,Candanchu/Astun,15.3,5.1,9.6,0.0,0.0,19.6
2024-04-06,22130 Jaca,Candanchu/Astun,17.0,9.3,12.7,0.0,0.0,24.2
2024-04-07,22130 Jaca,Candanchu/Astun,14.5,9.7,11.9,8.2,0.0,20.8
2024-04-08,22130 Jaca,Candanchu/Astun,13.4,2.7,8.5,23.6,1.47,21.3
2024-04-09,22130 Jaca,Candanchu/Astun,4.0,-0.3,1.4,1.6,1.12,22.2
2024-04-10,22130 Jaca,Candanchu/Astun,8.4,-2.0,2.8,0.0,0.0,19.2
2024-04-11,22130 Jaca,Candanchu/Astun,15.4,0.7,7.2,0.0,0.0,14.0
2024-04-12,22130 Jaca,Candanchu/Astun,18.3,5.0,13.2,0.0,0.0,8.4
2024-04-13,22130 Jaca,Candanchu/Astun,20.0,8.3,15.6,0.0,0.0,9.0
2024-04-14,22130 Jaca,Candanchu/Astun,19.1,10.1,15.8,0.0,0.0,8.8
2024-04-15,22130 Jaca,Candanchu/Astun,16.9,5.2,12.5,0.3,0.0,13.8
2024-04-16,22130 Jaca,Candanchu/Astun,8.5,1.4,4.6,0.0,0.0,20.8
2024-04-17,22130 Jaca,Candanchu/Astun,6.9,0.4,2.9,0.0,0.0,15.8
2024-04-18,22130 Jaca,Candanchu/Astun,5.3,-0.1,1.9,0.1,0.0,21.1
2024-04-19,22130 Jaca,Candanchu/Astun,12.1,-2.2,6.0,0.0,0.0,10.0
2024-04-20,22130 Jaca,Candanchu/Astun,14.6,0.6,7.2,0.0,0.0,15.8
2024-04-21,22130 Jaca,Candanchu/Astun,13.4,1.4,6.5,0.0,0.0,18.2
2024-04-22,22130 Jaca,Candanchu/Astun,4.0,-1.7,0.8,0.0,0.0,21.5
2024-04-23,22130 Jaca,Candanchu/Astun,2.9,-3.0,-0.8,1.4,0.98,21.9
2024-04-24,22130 Jaca,Candanchu/Astun,5.0,-2.9,1.0,0.2,0.07,19.4
2024-04-25,22130 Jaca,Candanchu/Astun,6.1,-2.1,2.4,2.6,0.63,11.8
2024-04-26,22130 Jaca,Candanchu/Astun,8.1,-0.4,3.7,3.4,0.21,16.9
